央视频道,#genre#
天津卫视,http://183.131.246.250:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.7.130.134:8096/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://183.136.148.214:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://119.125.130.102:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&down=1
宁夏卫视,http://112.194.128.241:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://123.138.22.30:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://116.117.105.143:8096/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://124.128.73.58:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://110.7.130.44:8096/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://110.7.130.134:8096/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://110.7.130.51:8096/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://116.117.105.143:8096/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.13.235.234:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://112.194.128.241:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://123.54.171.192:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://58.53.155.142:9901/tsfile/live/faacts/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://110.7.130.91:8096/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://112.234.21.153:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://112.101.78.50:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
少儿卫视,http://119.125.130.102:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&down=1
山东卫视,http://123.161.37.147:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://112.6.165.112:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://58.53.155.142:9901/tsfile/live/faacts/0131_2.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://110.7.130.134:8096/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://202.100.46.58:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://110.7.130.51:8096/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://112.194.128.241:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://183.131.246.250:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://116.117.105.143:8096/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://123.161.37.147:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://123.138.22.30:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://112.194.128.241:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://110.7.130.44:8096/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://110.7.130.51:8096/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://110.7.130.134:8096/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://123.54.171.192:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://123.161.37.147:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://116.117.105.143:8096/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://112.194.128.241:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.138.128.226:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://110.7.130.134:8096/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://110.7.130.51:8096/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.53.155.142:9901/tsfile/live/faacts/0125_2.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://123.161.37.147:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://116.117.104.242:8096/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://112.194.128.241:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://110.7.130.134:8096/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://110.53.218.182:9902/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://110.7.130.91:8096/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://221.226.4.10:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://125.43.244.35:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://106.118.70.71:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://112.234.21.153:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://119.125.134.151:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://58.220.219.14:9901/tsfile/live/0120_6.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://220.164.192.48:50085/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://220.164.192.48:50085/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://123.138.22.30:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://112.194.128.241:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://124.128.73.58:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://183.131.246.250:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://171.14.89.182:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://116.117.105.143:8096/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://221.13.235.234:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://112.194.128.241:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://106.118.70.71:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://125.42.150.174:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://58.53.155.142:9901/tsfile/live/faacts/0127_2.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://124.128.73.58:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://123.138.22.30:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://116.117.105.143:8096/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://110.7.129.112:8096/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://123.161.37.147:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://123.138.22.30:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://112.194.128.241:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://183.136.148.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://110.7.130.91:8096/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://106.118.70.71:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://112.194.128.241:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://123.54.171.192:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.173.144.157:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://112.6.165.112:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.138.128.226:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://112.101.78.50:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.13.235.234:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://116.117.105.143:8096/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://123.4.125.27:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://112.194.128.241:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://116.117.104.242:8096/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://123.161.37.147:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://123.54.171.192:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://110.7.130.134:8096/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://110.7.129.112:8096/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://221.13.235.234:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://61.138.128.226:19901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://106.118.70.71:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://175.16.250.51:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://112.194.128.241:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://110.7.130.44:8096/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://110.7.130.51:8096/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://221.226.4.10:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://106.118.70.71:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://58.220.219.14:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://112.234.21.153:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://119.125.134.151:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://121.19.134.222:808/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://61.138.128.226:19901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://117.27.190.42:9998/tsfile/live/23273_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://123.161.37.147:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://116.117.105.143:8096/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://123.138.22.30:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://112.194.128.241:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://106.118.70.71:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://123.4.125.27:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://112.234.21.153:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://221.226.4.10:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://106.118.70.71:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://125.42.150.174:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://116.117.105.143:8096/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://110.7.130.91:8096/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://110.7.130.51:8096/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://124.128.73.58:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://58.53.155.142:9901/tsfile/live/faacts/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://112.194.128.241:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://221.13.235.234:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://123.54.171.192:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://221.226.4.10:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://123.138.22.30:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://110.7.130.44:8096/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://175.16.250.51:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://125.43.244.35:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://124.128.73.58:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://112.194.128.241:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://123.138.22.30:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://112.234.21.153:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://202.100.46.58:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://112.6.165.112:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://58.53.153.209:9901/tsfile/live/faacts/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://119.125.134.151:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://61.138.128.226:19901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://220.164.192.48:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://123.138.22.30:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://124.128.73.58:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://112.6.165.112:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://119.125.134.151:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://106.118.70.71:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://121.19.134.200:808/tsfile/live/0111_2.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://58.220.219.14:9901/tsfile/live/0120_5.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://116.117.105.143:8096/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://110.7.130.51:8096/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://124.128.73.58:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://110.7.130.44:8096/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://110.7.130.134:8096/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://112.6.165.112:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://112.194.128.241:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://123.138.22.30:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://123.161.37.147:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://112.194.128.241:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://124.128.73.58:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://110.7.130.134:8096/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://112.6.165.112:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://110.7.130.91:8096/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://125.43.244.35:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://123.138.22.30:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽林卫视,http://220.164.192.48:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://112.194.128.241:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://183.136.148.214:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.226.4.10:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://58.220.219.14:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://123.138.22.30:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://106.118.70.71:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://183.131.246.250:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://112.194.128.241:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://183.131.246.250:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://124.128.73.58:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://112.6.165.112:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://112.234.21.153:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://119.125.130.102:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1
陕西卫视,http://58.220.219.14:9901/tsfile/live/0120_7.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://123.161.37.147:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://61.138.128.226:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://123.138.22.30:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://221.226.4.10:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://112.194.128.241:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://112.6.165.112:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://112.234.21.153:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://116.117.105.143:8096/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://110.7.129.204:8096/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://61.138.128.226:19901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://124.128.73.58:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://106.118.70.71:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://110.7.130.44:8096/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://112.194.128.241:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.226.4.10:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0


北京卫视,http://123.101.157.82:808/hls/64/index.m3u8
浙江卫视,http://123.101.157.82:808/hls/61/index.m3u8
东方卫视,http://123.101.157.82:808/hls/62/index.m3u8
江苏卫视,http://123.101.157.82:808/hls/63/index.m3u8
广东卫视,http://123.101.157.82:808/hls/65/index.m3u8
黑龙江卫视,http://123.101.157.82:808/hls/66/index.m3u8
山东卫视,http://123.101.157.82:808/hls/67/index.m3u8
安徽卫视,http://123.101.157.82:808/hls/68/index.m3u8
辽宁卫视,http://123.101.157.82:808/hls/69/index.m3u8
陕西卫视,http://123.101.157.82:808/hls/70/index.m3u8
贵州卫视,http://123.101.157.82:808/hls/71/index.m3u8
河北卫视,http://123.101.157.82:808/hls/72/index.m3u8
江西卫视,http://123.101.157.82:808/hls/73/index.m3u8
湖南卫视,http://123.101.157.82:808/hls/74/index.m3u8
深圳卫视,http://123.101.157.82:808/hls/75/index.m3u8
四川卫视,http://123.101.157.82:808/hls/76/index.m3u8
湖北卫视,http://123.101.157.82:808/hls/77/index.m3u8
天津卫视,http://123.101.157.82:808/hls/78/index.m3u8
云南卫视,http://123.101.157.82:808/hls/79/index.m3u8
重庆卫视,http://123.101.157.82:808/hls/80/index.m3u8
吉林卫视,http://123.101.157.82:808/hls/81/index.m3u8
宁夏卫视,http://123.101.157.82:808/hls/82/index.m3u8
东南卫视,http://123.101.157.82:808/hls/83/index.m3u8
内蒙古卫视,http://123.101.157.82:808/hls/84/index.m3u8
广西卫视,http://123.101.157.82:808/hls/85/index.m3u8
山西卫视,http://123.101.157.82:808/hls/86/index.m3u8
海南卫视,http://123.101.157.82:808/hls/88/index.m3u8
甘肃卫视,http://123.101.157.82:808/hls/89/index.m3u8
青海卫视,http://123.101.157.82:808/hls/90/index.m3u8

北京卫视,http://115.171.80.152:1688/udp/225.1.8.21:8002
湖南卫视,http://115.171.80.152:1688/udp/225.1.8.41:8012
黑龙江卫视,http://115.171.80.152:1688/udp/225.1.8.42:8016
深圳卫视,http://115.171.80.152:1688/udp/225.1.8.43:8020
江苏卫视,http://115.171.80.152:1688/udp/225.1.8.44:8028
东方卫视,http://115.171.80.152:1688/udp/225.1.8.45:8032
浙江卫视,http://115.171.80.152:1688/udp/225.1.8.46:8036
湖北卫视,http://115.171.80.152:1688/udp/225.1.8.47:8044
天津卫视,http://115.171.80.152:1688/udp/225.1.8.48:8044
广东卫视,http://115.171.80.152:1688/udp/225.1.8.49:8048
山东卫视,http://115.171.80.152:1688/udp/225.1.8.50:8052
辽宁卫视,http://115.171.80.152:1688/udp/225.1.8.51:8056
安徽卫视,http://115.171.80.152:1688/udp/225.1.8.52:8064
河北卫视,http://115.171.80.152:1688/udp/225.1.8.76:8002
贵州卫视,http://115.171.80.152:1688/udp/225.1.8.77:8076
东南卫视,http://115.171.80.152:1688/udp/225.1.8.79:8148
江西卫视,http://115.171.80.152:1688/udp/225.1.8.171:8166
重庆卫视,http://115.171.80.152:1688/udp/225.1.8.172:8162
云南卫视,http://115.171.80.152:1688/udp/225.1.8.139:8108
河南卫视,http://115.171.80.152:1688/udp/225.1.8.140:8128
四川卫视,http://115.171.80.152:1688/udp/225.1.8.142:8288
江西卫视,http://115.171.80.152:1688/udp/225.1.8.143:8280
东南卫视,http://115.171.80.152:1688/udp/225.1.8.149:8112
南方卫视,http://115.171.80.152:1688/udp/225.1.8.225:5008
广西卫视,http://115.171.80.152:1688/udp/225.1.8.152:8300
吉林卫视,http://115.171.80.152:1688/udp/225.1.8.153:8200
陕西卫视,http://115.171.80.152:1688/udp/225.1.8.154:8140
山西卫视,http://115.171.80.152:1688/udp/225.1.8.155:8172
内蒙古卫视,http://115.171.80.152:1688/udp/225.1.8.156:8176
青海卫视,http://115.171.80.152:1688/udp/225.1.8.157:8184
海南卫视,http://115.171.80.152:1688/udp/225.1.8.158:8304
宁夏卫视,http://115.171.80.152:1688/udp/225.1.8.159:8124
西藏卫视,http://115.171.80.152:1688/udp/225.1.8.160:8164
新疆卫视,http://115.171.80.152:1688/udp/225.1.8.161:8160
甘肃卫视,http://115.171.80.152:1688/udp/225.1.8.162:8188
厦门卫视,http://115.171.80.152:1688/udp/225.1.8.166:4120
兵团卫视,http://115.171.80.152:1688/udp/225.1.8.167:4120
三沙卫视,http://115.171.80.152:1688/udp/225.1.8.78:4120

香港综合,#genre#
香港卫视,https://stream1.freetv.fun/86d463c0006da643e45e26b34875df87059dcba13e69d0a5471b185793c122a2.m3u8
香港卫视,https://stream1.freetv.fun/5a9a3800458fe049f7fbd8554f696e1aa07a0ca063b85ba022eb8222e1a3726f.m3u8
香港卫视,https://stream1.freetv.fun/e0c8a89afdee0e1edf99b2001ad3611e6e13c966c3014c0eaf898f62d9eab873.m3u8
香港卫视,https://stream1.freetv.fun/b6770f832d6bc1d61b9d574880da41458a581489c8922b70c1b4aaa97c3aecc1.m3u8
香港卫视,https://epg.pw/stream/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv
香港卫视,https://epg.pw/stream/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
凤凰香港,https://stream1.freetv.fun/e88363a4ce6a2aa625ab98e3d840c778baec8405e1adb31a1a94f5d6518982ef.ctv
凤凰香港,http://cdn.132.us.kg/live/fhzw/stream.m3u8
凤凰香港,https://stream1.freetv.fun/b3ab43b2415df405226d5b25f38e51432ca7d32b5a240e0aa1f3e201d181442f.ctv
凤凰香港,https://stream1.freetv.fun/c25ddef03f8dbacdbd7028b3846303a30b4cbfa4a5ba47d2508e6be4ea83012e.m3u8
